match_id,match_date,team_name,opp_name,stage,t_win_rate,t_draw_rate,t_avg_goals_for,t_avg_goals_against,t_avg_goal_diff,t_knockout_win_rate,t_matches_played,o_win_rate,o_draw_rate,o_avg_goals_for,o_avg_goals_against,o_avg_goal_diff,o_knockout_win_rate,o_matches_played,win_rate_diff,goal_diff_diff,attack_vs_defense,experience_diff,is_knockout,result,goals_for,goals_against,result_encoded
M-1998-50,1998-06-27,Brazil,Chile,round of 16,0.7,0.0,1.4,1.3,0.1,1.0,10,0.0,0.5,0.9,1.6,-0.7,0.5,10,0.7,0.7999999999999999,-0.20000000000000018,0,1,win,4,1,2
M-1998-52,1998-06-28,Denmark,Nigeria,round of 16,0.2,0.2,1.4,1.7,-0.3,0.0,10,0.4,0.1,1.7,2.3,-0.6,0.0,10,-0.2,0.3,-0.8999999999999999,0,1,win,4,1,2
M-1998-51,1998-06-28,France,Paraguay,round of 16,0.8,0.1,2.1,0.7,1.4,0.75,10,0.3,0.5,1.6,1.9,-0.3,0.0,10,0.5,1.7,0.20000000000000018,0,1,win,1,0,2
M-1998-54,1998-06-29,Netherlands,Yugoslavia,round of 16,0.4,0.3,1.7,1.1,0.6,0.3333333333333333,10,0.6,0.1,1.4,1.0,0.4,0.5,10,-0.19999999999999996,0.19999999999999996,0.7,0,1,win,2,1,2
M-1998-53,1998-06-29,Germany,Mexico,round of 16,0.6,0.1,2.0,1.0,1.0,0.5,10,0.4,0.3,1.4,0.9,0.5,0.3333333333333333,10,0.19999999999999996,0.5,1.1,0,1,win,2,1,2
M-1998-56,1998-06-30,Argentina,England,round of 16,0.7,0.0,1.6,0.8,0.8,0.5,10,0.5,0.0,1.6,1.6,0.0,0.25,10,0.19999999999999996,0.8,0.0,0,1,win,2,2,2
M-1998-55,1998-06-30,Romania,Croatia,round of 16,0.5,0.2,1.5,1.2,0.3,0.3333333333333333,10,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,3,-0.16666666666666663,-0.36666666666666664,0.8333333333333334,7,1,lose,0,1,0
M-1998-57,1998-07-03,Italy,France,quarter-finals,0.7,0.2,1.6,0.7,0.9,0.8,10,0.8,0.1,2.1,0.7,1.4,0.8,10,-0.10000000000000009,-0.4999999999999999,0.9000000000000001,0,1,lose,0,0,0
M-1998-58,1998-07-03,Brazil,Denmark,quarter-finals,0.7,0.0,1.7,1.4,0.3,1.0,10,0.3,0.1,1.6,1.6,0.0,0.3333333333333333,10,0.39999999999999997,0.3,0.09999999999999987,0,1,win,3,2,2
M-1998-59,1998-07-04,Netherlands,Argentina,quarter-finals,0.5,0.2,1.8,1.1,0.7,0.5,10,0.7,0.0,1.8,1.0,0.8,0.5,10,-0.19999999999999996,-0.10000000000000009,0.8,0,1,win,2,1,2
M-1998-60,1998-07-04,Germany,Croatia,quarter-finals,0.7,0.1,2.1,0.9,1.2,0.75,10,0.75,0.0,1.25,0.5,0.75,1.0,4,-0.050000000000000044,0.44999999999999996,1.6,6,1,lose,0,3,0
M-1998-61,1998-07-07,Netherlands,Brazil,semi-finals,0.6,0.2,1.9,1.0,0.9,0.75,10,0.7,0.0,1.7,1.4,0.3,1.0,10,-0.09999999999999998,0.6000000000000001,0.5,0,1,lose,1,1,0
M-1998-62,1998-07-08,France,Croatia,semi-finals,0.9,0.0,2.0,0.6,1.4,0.8333333333333334,10,0.8,0.0,1.6,0.4,1.2,1.0,5,0.09999999999999998,0.19999999999999996,1.6,5,1,win,2,1,2
M-1998-63,1998-07-11,Netherlands,Croatia,third-place match,0.5,0.2,1.8,1.0,0.8,0.6,10,0.6666666666666666,0.0,1.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,6,-0.16666666666666663,-0.033333333333333326,1.1333333333333333,4,1,lose,1,2,0
M-1998-64,1998-07-12,Brazil,France,final,0.7,0.0,1.7,1.5,0.2,1.0,10,0.9,0.0,1.9,0.7,1.2,0.8571428571428571,10,-0.20000000000000007,-1.0,1.0,0,1,lose,0,3,0
M-1999-03,1999-06-19,Mexico,Brazil,group stage,0.3,0.3,1.4,1.1,0.3,0.25,10,0.6,0.0,1.7,1.8,-0.1,0.75,10,-0.3,0.4,-0.40000000000000013,0,0,lose,1,7,0
M-1999-04,1999-06-19,Canada,Japan,group stage,0.0,0.16666666666666666,0.8333333333333334,3.0,-2.1666666666666665,0.5,6,0.1,0.0,0.3,2.4,-2.1,0.0,10,-0.1,-0.06666666666666643,-1.5666666666666664,-4,0,draw,1,1,1
M-1999-01,1999-06-19,Denmark,United States,group stage,0.3,0.1,1.7,1.7,0.0,0.25,10,0.4,0.1,1.6,1.1,0.5,0.5,10,-0.10000000000000003,-0.5,0.5999999999999999,0,0,lose,0,3,0
M-1999-02,1999-06-19,China,Sweden,group stage,0.5,0.2,2.1,1.4,0.7,0.25,10,0.6,0.1,1.9,1.0,0.9,0.6,10,-0.09999999999999998,-0.20000000000000007,1.1,0,0,win,2,1,2
M-1999-05,1999-06-20,Germany,Italy,group stage,0.6,0.1,2.0,1.2,0.8,0.6,10,0.6,0.2,1.5,0.7,0.8,0.6666666666666666,10,0.0,0.0,1.3,0,0,draw,1,1,1
M-1999-06,1999-06-20,Norway,Russia,group stage,0.7,0.2,2.8,0.6,2.2,0.75,10,0.3333333333333333,0.0,2.3333333333333335,2.0,0.3333333333333333,0.5,3,0.36666666666666664,1.866666666666667,0.7999999999999998,7,0,win,2,1,2
M-1999-07,1999-06-20,North Korea,Nigeria,group stage,0.25,0.25,1.25,2.25,-1.0,0.0,4,0.3,0.1,1.5,2.7,-1.2,0.0,10,-0.04999999999999999,0.19999999999999996,-1.4500000000000002,-6,0,lose,1,2,0
M-1999-08,1999-06-20,Australia,Ghana,group stage,0.0,0.16666666666666666,0.5,3.0,-2.5,0.5,6,0.5,0.2,1.5,1.5,0.0,0.5,0,-0.5,-2.5,-1.0,6,0,draw,1,1,1
M-1999-11,1999-06-23,Sweden,Australia,group stage,0.5,0.1,1.7,1.1,0.6,0.6,10,0.0,0.2857142857142857,0.5714285714285714,2.7142857142857144,-2.142857142857143,0.5,7,0.5,2.742857142857143,-1.0142857142857145,3,0,win,3,1,2
M-1999-12,1999-06-23,Ghana,China,group stage,0.0,1.0,1.0,1.0,0.0,0.5,1,0.5,0.2,1.9,1.5,0.4,0.25,10,-0.5,-0.4,-0.5,-9,0,lose,0,7,0
M-1999-10,1999-06-23,Norway,Canada,group stage,0.7,0.2,2.2,0.7,1.5,0.75,10,0.0,0.2857142857142857,0.8571428571428571,2.7142857142857144,-1.8571428571428572,0.5,7,0.7,3.357142857142857,-0.5142857142857142,3,0,win,7,1,2
M-1999-09,1999-06-23,Russia,Japan,group stage,0.25,0.0,2.0,2.0,0.0,0.5,4,0.1,0.1,0.4,2.4,-2.0,0.0,10,0.15,2.0,-0.3999999999999999,-6,0,win,5,0,2
M-1999-16,1999-06-24,Germany,Mexico,group stage,0.6,0.2,1.9,1.0,0.9,0.6,10,0.2,0.3,1.3,1.8,-0.5,0.0,10,0.39999999999999997,1.4,0.09999999999999987,0,0,win,6,0,2
M-1999-15,1999-06-24,Nigeria,United States,group stage,0.4,0.1,1.6,2.6,-1.0,0.0,10,0.5,0.1,1.9,1.0,0.9,0.6666666666666666,10,-0.09999999999999998,-1.9,0.6000000000000001,0,0,lose,1,7,0
M-1999-14,1999-06-24,North Korea,Denmark,group stage,0.2,0.2,1.2,2.2,-1.0,0.0,5,0.3,0.1,1.6,1.8,-0.2,0.3333333333333333,10,-0.09999999999999998,-0.8,-0.6000000000000001,-5,0,win,3,1,2
M-1999-13,1999-06-24,Italy,Brazil,group stage,0.6,0.2,1.5,0.7,0.8,0.6666666666666666,10,0.6,0.0,2.3,1.9,0.4,0.75,10,0.0,0.4,-0.3999999999999999,0,0,lose,0,2,0
M-1999-17,1999-06-26,Canada,Russia,group stage,0.0,0.25,0.875,3.25,-2.375,0.5,8,0.4,0.0,2.6,1.6,1.0,0.5,5,-0.4,-3.375,-0.7250000000000001,3,0,lose,1,4,0
M-1999-18,1999-06-26,China,Australia,group stage,0.6,0.1,2.4,1.3,1.1,0.25,10,0.0,0.25,0.625,2.75,-2.125,0.5,8,0.6,3.225,-0.3500000000000001,2,0,win,3,1,2
M-1999-19,1999-06-26,Ghana,Sweden,group stage,0.0,0.5,0.5,4.0,-3.5,0.5,2,0.6,0.0,1.9,1.1,0.8,0.6,10,-0.6,-4.3,-0.6000000000000001,-8,0,lose,0,2,0
M-1999-20,1999-06-26,Norway,Japan,group stage,0.7,0.2,2.7,0.8,1.9,0.75,10,0.1,0.1,0.4,2.1,-1.7,0.0,10,0.6,3.5999999999999996,0.6000000000000001,0,0,win,4,0,2
M-1999-23,1999-06-27,Italy,Mexico,group stage,0.5,0.2,1.3,0.8,0.5,0.6,10,0.2,0.3,1.3,2.4,-1.1,0.0,10,0.3,1.6,-1.0999999999999999,0,0,win,2,0,2
M-1999-24,1999-06-27,North Korea,United States,group stage,0.3333333333333333,0.16666666666666666,1.5,2.0,-0.5,0.0,6,0.6,0.0,2.3,0.8,1.5,0.6666666666666666,10,-0.26666666666666666,-2.0,0.7,-4,0,lose,0,3,0
M-1999-21,1999-06-27,Germany,Brazil,group stage,0.6,0.2,1.9,0.9,1.0,0.6,10,0.7,0.0,2.4,1.7,0.7,0.75,10,-0.09999999999999998,0.30000000000000004,0.19999999999999996,0,0,draw,3,3,1
M-1999-22,1999-06-27,Nigeria,Denmark,group stage,0.3,0.1,1.5,3.3,-1.8,0.0,10,0.2,0.1,1.2,2.1,-0.9,0.3333333333333333,10,0.09999999999999998,-0.9,-0.6000000000000001,0,0,win,2,0,2
M-1999-25,1999-06-30,China,Russia,quarter-final,0.6,0.1,2.3,1.3,1.0,0.25,10,0.5,0.0,2.8333333333333335,1.5,1.3333333333333333,0.5,6,0.09999999999999998,-0.33333333333333326,0.7999999999999998,4,1,win,2,0,2
M-1999-26,1999-06-30,Norway,Sweden,quarter-final,0.7,0.2,2.4,0.8,1.6,0.75,10,0.6,0.0,1.8,1.0,0.8,0.5,10,0.09999999999999998,0.8,1.4,0,1,win,3,1,2
M-1999-28,1999-07-01,Nigeria,Brazil,quarter-final,0.4,0.1,1.6,3.1,-1.5,0.0,10,0.7,0.1,2.6,1.4,1.2,0.75,10,-0.29999999999999993,-2.7,0.20000000000000018,0,1,lose,3,4,0
M-1999-27,1999-07-01,Germany,United States,quarter-final,0.5,0.3,1.9,1.2,0.7,0.5,10,0.6,0.0,2.4,0.8,1.6,0.6666666666666666,10,-0.09999999999999998,-0.9000000000000001,1.0999999999999999,0,1,lose,2,3,0
M-1999-29,1999-07-04,United States,Brazil,semi-final,0.6,0.0,2.3,0.9,1.4,0.75,10,0.7,0.1,2.8,1.6,1.2,0.8,10,-0.09999999999999998,0.19999999999999996,0.6999999999999997,0,1,win,2,0,2
M-1999-30,1999-07-04,Norway,China,semi-final,0.7,0.2,2.4,0.8,1.6,0.75,10,0.7,0.1,2.5,1.2,1.3,0.5,10,0.0,0.30000000000000004,1.2,0,1,lose,0,5,0
M-1999-32,1999-07-10,China,United States,final,0.8,0.0,2.7,0.9,1.8,0.6,10,0.6,0.0,2.1,0.9,1.2,0.75,10,0.20000000000000007,0.6000000000000001,1.8000000000000003,0,1,lose,0,0,0
M-1999-31,1999-07-10,Norway,Brazil,third-place match,0.6,0.2,2.3,1.3,1.0,0.5,10,0.6,0.1,2.5,1.8,0.7,0.6666666666666666,10,0.0,0.30000000000000004,0.4999999999999998,0,1,lose,0,0,0
M-2002-01,2002-05-31,France,Senegal,group stage,0.9,0.0,2.0,0.7,1.3,0.8571428571428571,10,0.5,0.2,1.5,1.5,0.0,0.5,0,0.4,1.3,0.5,10,0,lose,0,1,0
M-2002-02,2002-06-01,Republic of Ireland,Cameroon,group stage,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.7777777777777778,-0.3333333333333333,0.3333333333333333,9,0.2,0.3,1.1,2.5,-1.4,0.5,10,0.0222222222222222,1.0666666666666667,-2.0555555555555554,-1,0,draw,1,1,1
M-2002-03,2002-06-01,Uruguay,Denmark,group stage,0.1,0.4,0.5,1.7,-1.2,0.0,10,0.2,0.1,1.2,2.1,-0.9,0.3333333333333333,10,-0.1,-0.29999999999999993,-1.6,0,0,lose,1,2,0
M-2002-04,2002-06-01,Germany,Saudi Arabia,group stage,0.4,0.3,2.0,1.5,0.5,0.25,10,0.2857142857142857,0.14285714285714285,1.0,1.8571428571428572,-0.8571428571428571,0.0,7,0.11428571428571432,1.3571428571428572,0.1428571428571428,3,0,win,8,0,2
M-2002-08,2002-06-02,Slovenia,Spain,group stage,0.5,0.2,1.5,1.5,0.0,0.5,0,0.4,0.3,2.1,1.3,0.8,0.3333333333333333,10,0.09999999999999998,-0.8,0.19999999999999996,-10,0,lose,1,3,0
M-2002-07,2002-06-02,Sweden,England,group stage,0.5,0.0,1.7,1.1,0.6,0.25,10,0.4,0.0,1.5,1.6,-0.1,0.0,10,0.09999999999999998,0.7,0.09999999999999987,0,0,draw,1,1,1
M-2002-05,2002-06-02,Argentina,Nigeria,group stage,0.6,0.0,1.8,1.1,0.7,0.25,10,0.4,0.1,1.9,2.7,-0.8,0.0,10,0.19999999999999996,1.5,-0.9000000000000001,0,0,win,1,0,2
M-2002-06,2002-06-02,Paraguay,South Africa,group stage,0.3,0.5,1.3,1.3,0.0,0.0,10,0.0,0.6666666666666666,1.0,2.0,-1.0,0.5,3,0.3,1.0,-0.7,7,0,draw,2,2,1
M-2002-11,2002-06-03,Italy,Ecuador,group stage,0.5,0.2,1.3,0.7,0.6,0.5,10,0.5,0.2,1.5,1.5,0.0,0.5,0,0.0,0.6,-0.19999999999999996,10,0,win,2,0,2
M-2002-10,2002-06-03,Turkey,Brazil,group stage,0.3333333333333333,0.0,3.3333333333333335,3.6666666666666665,-0.3333333333333333,0.5,3,0.7,0.1,2.4,1.6,0.8,0.7142857142857143,10,-0.36666666666666664,-1.1333333333333333,1.7333333333333334,-7,0,lose,1,2,0
M-2002-09,2002-06-03,Mexico,Croatia,group stage,0.2,0.3,1.3,2.5,-1.2,0.0,10,0.7142857142857143,0.0,1.5714285714285714,0.7142857142857143,0.8571428571428571,0.75,7,-0.5142857142857142,-2.057142857142857,0.5857142857142857,3,0,win,1,0,2
M-2002-12,2002-06-04,China,Costa Rica,group stage,0.7,0.0,2.3,0.7,1.6,0.5,10,0.5,0.0,1.0,1.5,-0.5,0.0,4,0.19999999999999996,2.1,0.7999999999999998,6,0,lose,0,2,0
M-2002-13,2002-06-04,Japan,Belgium,group stage,0.1,0.1,0.4,2.2,-1.8,0.0,10,0.3,0.3,1.1,1.1,0.0,0.0,10,-0.19999999999999998,-1.8,-0.7000000000000001,0,0,draw,2,2,1
M-2002-14,2002-06-04,South Korea,Poland,group stage,0.0,0.3,0.9,2.3,-1.4,0.5,10,0.4,0.3,1.2,1.2,0.0,0.3333333333333333,10,-0.4,-1.4,-0.29999999999999993,0,0,win,2,0,2
M-2002-15,2002-06-05,Russia,Tunisia,group stage,0.42857142857142855,0.0,2.4285714285714284,1.5714285714285714,0.8571428571428571,0.0,7,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,-0.3333333333333333,0.5,6,0.26190476190476186,1.1904761904761905,1.4285714285714284,1,0,win,2,0,2
M-2002-16,2002-06-05,United States,Portugal,group stage,0.7,0.0,2.1,0.8,1.3,1.0,10,0.6666666666666666,0.0,2.111111111111111,1.3333333333333333,0.7777777777777778,0.6666666666666666,9,0.033333333333333326,0.5222222222222223,0.7666666666666668,1,0,win,3,2,2
M-2002-17,2002-06-05,Germany,Republic of Ireland,group stage,0.5,0.3,2.8,1.3,1.5,0.3333333333333333,10,0.2,0.5,0.5,0.8,-0.3,0.3333333333333333,10,0.3,1.8,1.9999999999999998,0,0,draw,1,1,1
M-2002-20,2002-06-06,Uruguay,France,group stage,0.1,0.3,0.5,1.8,-1.3,0.0,10,0.8,0.0,1.9,0.7,1.2,0.8333333333333334,10,-0.7000000000000001,-2.5,-0.19999999999999996,0,0,draw,0,0,1
M-2002-19,2002-06-06,Saudi Arabia,Cameroon,group stage,0.25,0.125,0.875,2.625,-1.75,0.0,8,0.1,0.4,1.0,2.5,-1.5,0.5,10,0.15,-0.25,-1.625,-2,0,lose,0,1,0
M-2002-18,2002-06-06,Senegal,Denmark,group stage,1.0,0.0,1.0,0.0,1.0,0.5,1,0.3,0.1,1.3,1.9,-0.6,0.3333333333333333,10,0.7,1.6,-0.8999999999999999,-9,0,draw,1,1,1
M-2002-23,2002-06-07,England,Argentina,group stage,0.4,0.1,1.5,1.6,-0.1,0.0,10,0.7,0.0,1.9,1.0,0.9,0.3333333333333333,10,-0.29999999999999993,-1.0,0.5,0,0,win,1,0,2
M-2002-21,2002-06-07,Sweden,Nigeria,group stage,0.5,0.1,1.8,1.1,0.7,0.3333333333333333,10,0.4,0.0,1.6,2.5,-0.9,0.0,10,0.09999999999999998,1.6,-0.7,0,0,win,2,1,2
M-2002-22,2002-06-07,Spain,Paraguay,group stage,0.4,0.3,2.2,1.3,0.9,0.3333333333333333,10,0.2,0.6,1.2,1.3,-0.1,0.0,10,0.2,1.0,0.9000000000000001,0,0,win,3,1,2
M-2002-24,2002-06-08,South Africa,Slovenia,group stage,0.0,0.75,1.25,2.0,-0.75,0.5,4,0.0,0.0,1.0,3.0,-2.0,0.5,1,0.0,1.25,-1.75,3,0,win,1,0,2
M-2002-25,2002-06-08,Italy,Croatia,group stage,0.5,0.2,1.3,0.6,0.7,0.3333333333333333,10,0.625,0.0,1.375,0.75,0.625,0.75,8,-0.125,0.07499999999999996,0.55,2,0,lose,1,2,0
M-2002-26,2002-06-08,Brazil,China,group stage,0.7,0.1,2.2,1.6,0.6,0.6666666666666666,10,0.6,0.0,2.0,0.8,1.2,0.5,10,0.09999999999999998,-0.6,1.4000000000000001,0,0,win,4,0,2
M-2002-29,2002-06-09,Japan,Russia,group stage,0.1,0.2,0.6,2.3,-1.7,0.0,10,0.5,0.0,2.375,1.375,1.0,0.0,8,-0.4,-2.7,-0.775,2,0,win,1,0,2
M-2002-28,2002-06-09,Turkey,Costa Rica,group stage,0.25,0.0,2.75,3.25,-0.5,0.5,4,0.6,0.0,1.2,1.2,0.0,0.0,5,-0.35,-0.5,1.55,-1,0,draw,1,1,1
M-2002-27,2002-06-09,Ecuador,Mexico,group stage,0.0,0.0,0.0,2.0,-2.0,0.5,1,0.2,0.3,1.2,2.4,-1.2,0.0,10,-0.2,-0.8,-2.4,-9,0,lose,1,2,0
M-2002-30,2002-06-10,South Korea,United States,group stage,0.1,0.3,0.9,2.0,-1.1,0.5,10,0.7,0.0,2.2,1.0,1.2,1.0,10,-0.6,-2.3,-0.09999999999999998,0,0,draw,1,1,1
M-2002-31,2002-06-10,Tunisia,Belgium,group stage,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.1428571428571428,-0.5714285714285714,0.5,7,0.2,0.4,1.0,1.2,-0.2,0.0,10,-0.05714285714285716,-0.3714285714285714,-0.6285714285714286,-3,0,draw,1,1,1
M-2002-32,2002-06-10,Portugal,Poland,group stage,0.6,0.0,2.1,1.5,0.6,0.6666666666666666,10,0.4,0.2,1.2,1.4,-0.2,0.3333333333333333,10,0.19999999999999996,0.8,0.7000000000000002,0,0,win,4,0,2
M-2002-36,2002-06-11,Saudi Arabia,Republic of Ireland,group stage,0.2222222222222222,0.1111111111111111,0.7777777777777778,2.4444444444444446,-1.6666666666666667,0.0,9,0.2,0.5,0.5,0.8,-0.3,0.3333333333333333,10,0.0222222222222222,-1.3666666666666667,-0.022222222222222254,-1,0,lose,0,3,0
M-2002-35,2002-06-11,Germany,Cameroon,group stage,0.4,0.4,2.7,1.4,1.3,0.3333333333333333,10,0.2,0.4,1.1,2.1,-1.0,0.5,10,0.2,2.3,0.6000000000000001,0,0,win,2,0,2
M-2002-33,2002-06-11,Denmark,France,group stage,0.3,0.2,1.3,1.7,-0.4,0.5,10,0.8,0.1,1.9,0.5,1.4,1.0,10,-0.5,-1.7999999999999998,0.8,0,0,win,2,0,2
M-2002-34,2002-06-11,Senegal,Uruguay,group stage,0.5,0.5,1.0,0.5,0.5,0.5,2,0.1,0.4,0.5,1.5,-1.0,0.0,10,0.4,1.5,-0.5,-8,0,draw,3,3,1
M-2002-40,2002-06-12,South Africa,Spain,group stage,0.2,0.6,1.2,1.6,-0.4,0.5,5,0.5,0.3,2.4,1.2,1.2,0.5,10,-0.3,-1.6,0.0,-5,0,lose,2,3,0
M-2002-39,2002-06-12,Paraguay,Slovenia,group stage,0.2,0.5,1.0,1.3,-0.3,0.0,10,0.0,0.0,0.5,2.0,-1.5,0.5,2,0.2,1.2,-1.0,8,0,win,3,1,2
M-2002-37,2002-06-12,England,Nigeria,group stage,0.5,0.1,1.5,1.4,0.1,0.0,10,0.4,0.0,1.5,2.4,-0.9,0.0,10,0.09999999999999998,1.0,-0.8999999999999999,0,0,draw,0,0,1
M-2002-38,2002-06-12,Sweden,Argentina,group stage,0.5,0.1,1.6,1.2,0.4,0.0,10,0.6,0.0,1.5,1.1,0.4,0.3333333333333333,10,-0.09999999999999998,0.0,0.5,0,0,draw,1,1,1
M-2002-44,2002-06-13,Mexico,Italy,group stage,0.3,0.2,1.3,2.4,-1.1,0.0,10,0.5,0.2,1.4,0.8,0.6,0.5,10,-0.2,-1.7000000000000002,0.5,0,0,draw,1,1,1
M-2002-43,2002-06-13,Croatia,Ecuador,group stage,0.6666666666666666,0.0,1.4444444444444444,0.7777777777777778,0.6666666666666666,0.75,9,0.0,0.0,0.5,2.0,-1.5,0.5,2,0.6666666666666666,2.1666666666666665,-0.5555555555555556,7,0,lose,0,1,0
M-2002-42,2002-06-13,Turkey,China,group stage,0.2,0.2,2.4,2.8,-0.4,0.5,5,0.5,0.0,1.9,1.1,0.8,0.4,10,-0.3,-1.2000000000000002,1.2999999999999998,-5,0,win,3,0,2
M-2002-41,2002-06-13,Brazil,Costa Rica,group stage,0.7,0.1,2.3,1.4,0.9,0.6,10,0.5,0.16666666666666666,1.1666666666666667,1.1666666666666667,0.0,0.0,6,0.19999999999999996,0.9,1.133333333333333,4,0,win,5,2,2
M-2002-45,2002-06-14,Belgium,Russia,group stage,0.2,0.5,1.0,1.1,-0.1,0.0,10,0.4444444444444444,0.0,2.111111111111111,1.3333333333333333,0.7777777777777778,0.0,9,-0.2444444444444444,-0.8777777777777778,-0.33333333333333326,1,0,win,3,2,2
M-2002-46,2002-06-14,Tunisia,Japan,group stage,0.125,0.375,0.625,1.125,-0.5,0.5,8,0.1,0.2,0.5,2.2,-1.7,0.0,10,0.024999999999999994,1.2,-1.5750000000000002,-2,0,lose,0,2,0
M-2002-47,2002-06-14,Poland,United States,group stage,0.3,0.2,0.7,1.7,-1.0,0.3333333333333333,10,0.7,0.1,2.3,0.9,1.4,1.0,10,-0.39999999999999997,-2.4,-0.20000000000000007,0,0,win,3,1,2
M-2002-48,2002-06-14,Portugal,South Korea,group stage,0.6,0.0,2.2,1.4,0.8,0.6666666666666666,10,0.1,0.4,1.0,1.9,-0.9,0.5,10,0.5,1.7000000000000002,0.30000000000000027,0,0,lose,0,1,0
M-2002-50,2002-06-15,England,Denmark,round of 16,0.4,0.2,1.2,1.2,0.0,0.0,10,0.3,0.2,1.4,1.7,-0.3,0.5,10,0.10000000000000003,0.3,-0.5,0,1,win,3,0,2
M-2002-49,2002-06-15,Paraguay,Germany,round of 16,0.2,0.5,1.2,1.4,-0.2,0.0,10,0.5,0.3,2.7,1.2,1.5,0.3333333333333333,10,-0.3,-1.7,0.0,0,1,lose,0,1,0
M-2002-51,2002-06-16,Sweden,Senegal,round of 16,0.5,0.2,1.7,1.2,0.5,0.0,10,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.5,3,0.16666666666666669,0.16666666666666669,0.3666666666666667,7,1,lose,1,2,0
M-2002-52,2002-06-16,Spain,Republic of Ireland,round of 16,0.6,0.2,2.5,1.2,1.3,0.5,10,0.3,0.4,0.8,0.8,0.0,0.3333333333333333,10,0.3,1.3,1.7,0,1,win,1,1,2
M-2002-53,2002-06-17,Mexico,United States,round of 16,0.3,0.3,1.3,2.4,-1.1,0.0,10,0.7,0.1,2.3,1.0,1.3,1.0,10,-0.39999999999999997,-2.4000000000000004,0.30000000000000004,0,1,lose,0,2,0
M-2002-54,2002-06-17,Brazil,Belgium,round of 16,0.7,0.1,2.7,1.5,1.2,0.5,10,0.3,0.5,1.3,1.2,0.1,0.0,10,0.39999999999999997,1.0999999999999999,1.5000000000000002,0,1,win,2,0,2
M-2002-56,2002-06-18,Italy,South Korea,round of 16,0.5,0.2,1.3,0.7,0.6,0.5,10,0.2,0.4,1.0,1.6,-0.6,0.5,10,0.3,1.2,-0.30000000000000004,0,1,lose,1,2,0
M-2002-55,2002-06-18,Japan,Turkey,round of 16,0.2,0.2,0.7,2.0,-1.3,0.0,10,0.3333333333333333,0.16666666666666666,2.5,2.3333333333333335,0.16666666666666666,0.5,6,-0.1333333333333333,-1.4666666666666668,-1.6333333333333335,4,1,lose,0,1,0
M-2002-57,2002-06-21,England,Brazil,quarter-finals,0.5,0.2,1.5,1.0,0.5,0.3333333333333333,10,0.8,0.1,2.9,1.2,1.7,0.75,10,-0.30000000000000004,-1.2,0.30000000000000004,0,1,lose,1,2,0
M-2002-58,2002-06-21,Germany,United States,quarter-finals,0.5,0.3,2.6,1.2,1.4,0.5,10,0.8,0.1,2.5,0.9,1.6,1.0,10,-0.30000000000000004,-0.20000000000000018,1.7000000000000002,0,1,win,1,0,2
M-2002-60,2002-06-22,Turkey,Senegal,quarter-finals,0.42857142857142855,0.14285714285714285,2.2857142857142856,2.0,0.2857142857142857,1.0,7,0.5,0.5,1.75,1.25,0.5,1.0,4,-0.07142857142857145,-0.2142857142857143,1.0357142857142856,3,1,win,1,0,2
M-2002-59,2002-06-22,Spain,South Korea,quarter-finals,0.7,0.1,2.5,1.2,1.3,0.6666666666666666,10,0.3,0.4,1.2,1.6,-0.4,1.0,10,0.39999999999999997,1.7000000000000002,0.8999999999999999,0,1,lose,0,0,0
M-2002-61,2002-06-25,Germany,South Korea,semi-finals,0.5,0.3,2.5,1.1,1.4,0.5,10,0.4,0.3,1.0,1.4,-0.4,1.0,10,0.09999999999999998,1.7999999999999998,1.1,0,1,win,1,0,2
M-2002-62,2002-06-26,Brazil,Turkey,semi-finals,0.8,0.1,2.4,1.2,1.2,0.8,10,0.5,0.125,2.125,1.75,0.375,1.0,8,0.30000000000000004,0.825,0.6499999999999999,2,1,win,1,0,2
M-2002-63,2002-06-29,South Korea,Turkey,third-place match,0.4,0.2,1.0,1.5,-0.5,0.6666666666666666,10,0.4444444444444444,0.1111111111111111,1.8888888888888888,1.6666666666666667,0.2222222222222222,0.6666666666666666,9,-0.0444444444444444,-0.7222222222222222,-0.6666666666666667,1,1,lose,2,3,0
M-2002-64,2002-06-30,Germany,Brazil,final,0.6,0.3,2.6,0.8,1.8,0.75,10,0.8,0.1,2.3,1.2,1.1,0.8333333333333334,10,-0.20000000000000007,0.7,1.4000000000000001,0,1,lose,0,2,0
M-2003-04,2003-09-20,Argentina,Japan,group stage,0.5,0.1,1.4,1.1,0.3,0.3333333333333333,10,0.2,0.2,0.7,1.7,-1.0,0.0,10,0.3,1.3,-0.30000000000000004,0,0,lose,0,6,0
M-2003-03,2003-09-20,Canada,Germany,group stage,0.0,0.2222222222222222,0.8888888888888888,3.3333333333333335,-2.4444444444444446,0.5,9,0.6,0.2,2.5,0.9,1.6,0.6,10,-0.6,-4.044444444444444,-0.011111111111111183,-1,0,lose,1,4,0
